filename,mean_intensity,min_intensity,max_intensity,sum_intensity,well_ID,treatment,concentration,timestamp,hour,minutes,seconds,plate_position
240305134144P2_02h42m07s_H7_1W.tif,137.19313545612374,22,255,139080913,H7,AtezolizumabNG,0.61,02h42m07s,2,42,7,outer_well
240305134144P2_02h42m07s_H8_1W.tif,139.19524049084595,18,255,141110567,H8,AtezolizumabWT,0.61,02h42m07s,2,42,7,outer_well
240305134144P2_02h42m07s_H9_1W.tif,141.8477943497475,22,255,143799620,H9,AtezolizumabFut8,0.61,02h42m07s,2,42,7,outer_well
240305134144P2_03h42m06s_A10_1W.tif,137.09871567234848,19,255,138985194,A10,AtezolizumabNG,10000.0,03h42m06s,3,42,6,outer_well
240305134144P2_03h42m06s_A11_1W.tif,142.40101799242424,26,255,144360456,A11,AtezolizumabWT,10000.0,03h42m06s,3,42,6,outer_well
240305134144P2_03h42m06s_A12_1W.tif,140.7543175899621,19,255,142691097,A12,AtezolizumabFut8,10000.0,03h42m06s,3,42,6,corner
240305134144P2_03h42m06s_A1_1W.tif,145.7219904119318,67,235,147727125,A1,media,0.0,03h42m06s,3,42,6,corner
240305134144P2_03h42m06s_A2_1W.tif,143.3645714962121,30,207,145337268,A2,media,0.0,03h42m06s,3,42,6,outer_well
240305134144P2_03h42m06s_A3_1W.tif,142.89164397885102,108,195,144857833,A3,media,0.0,03h42m06s,3,42,6,outer_well
240305134144P2_03h42m06s_A4_1W.tif,140.67360026041666,16,255,142609269,A4,AtezolizumabNG,10000.0,03h42m06s,3,42,6,outer_well
240305134144P2_03h42m06s_A5_1W.tif,141.34227430555555,25,255,143287144,A5,AtezolizumabWT,10000.0,03h42m06s,3,42,6,outer_well
240305134144P2_03h42m06s_A6_1W.tif,148.0736328125,20,255,150111126,A6,AtezolizumabFut8,10000.0,03h42m06s,3,42,6,outer_well
240305134144P2_03h42m06s_A7_1W.tif,141.46612807765152,14,255,143412702,A7,AtezolizumabNG,10000.0,03h42m06s,3,42,6,outer_well
240305134144P2_03h42m06s_A8_1W.tif,144.9738064236111,18,255,146968646,A8,AtezolizumabWT,10000.0,03h42m06s,3,42,6,outer_well
240305134144P2_03h42m06s_A9_1W.tif,141.29503334122475,21,255,143239253,A9,AtezolizumabFut8,10000.0,03h42m06s,3,42,6,outer_well
240305134144P2_03h42m06s_B10_1W.tif,135.3947847616793,9,255,137257817,B10,AtezolizumabNG,2500.0,03h42m06s,3,42,6,2nd_row
240305134144P2_03h42m06s_B11_1W.tif,140.9579801925505,16,255,142897562,B11,AtezolizumabWT,2500.0,03h42m06s,3,42,6,2nd_row
240305134144P2_03h42m06s_B12_1W.tif,136.62740293560606,23,255,138507396,B12,AtezolizumabFut8,2500.0,03h42m06s,3,42,6,outer_well
240305134144P2_03h42m06s_B1_1W.tif,142.57951487531565,47,185,144541409,B1,media_w_NKcells,0.0,03h42m06s,3,42,6,outer_well
240305134144P2_03h42m06s_B2_1W.tif,146.96916429924244,32,240,148991460,B2,media_w_NKcells,0.0,03h42m06s,3,42,6,2nd_row
240305134144P2_03h42m06s_B3_1W.tif,148.99098701862374,11,206,151041103,B3,media_w_NKcells,0.0,03h42m06s,3,42,6,2nd_row
240305134144P2_03h42m06s_B4_1W.tif,141.0316623263889,20,255,142972258,B4,AtezolizumabNG,2500.0,03h42m06s,3,42,6,2nd_row
240305134144P2_03h42m06s_B5_1W.tif,139.82600023674243,20,255,141750006,B5,AtezolizumabWT,2500.0,03h42m06s,3,42,6,2nd_row
240305134144P2_03h42m06s_B6_1W.tif,132.43004360006313,15,255,134252281,B6,AtezolizumabFut8,2500.0,03h42m06s,3,42,6,2nd_row
240305134144P2_03h42m06s_B7_1W.tif,145.3633325441919,22,255,147363532,B7,AtezolizumabNG,2500.0,03h42m06s,3,42,6,2nd_row
240305134144P2_03h42m06s_B8_1W.tif,137.44599214804293,17,255,139337249,B8,AtezolizumabWT,2500.0,03h42m06s,3,42,6,2nd_row
240305134144P2_03h42m06s_B9_1W.tif,138.86410195707072,16,255,140774872,B9,AtezolizumabFut8,2500.0,03h42m06s,3,42,6,2nd_row
240305134144P2_03h42m06s_C10_1W.tif,133.0882842092803,18,255,134919579,C10,AtezolizumabNG,625.0,03h42m06s,3,42,6,3rd_row
240305134144P2_03h42m06s_C11_1W.tif,133.11714607007576,16,255,134948838,C11,AtezolizumabWT,625.0,03h42m06s,3,42,6,2nd_row
240305134144P2_03h42m06s_C12_1W.tif,136.5817294034091,15,255,138461094,C12,AtezolizumabFut8,625.0,03h42m06s,3,42,6,outer_well
240305134144P2_03h42m06s_C1_1W.tif,140.38149266098486,41,255,142313142,C1,media_w_NKcells,0.0,03h42m06s,3,42,6,outer_well
240305134144P2_03h42m06s_C2_1W.tif,142.0868469854798,51,255,144041962,C2,media_w_NKcells,0.0,03h42m06s,3,42,6,2nd_row
240305134144P2_03h42m06s_C3_1W.tif,141.3751371133207,43,244,143320459,C3,media_w_NKcells,0.0,03h42m06s,3,42,6,3rd_row
240305134144P2_03h42m06s_C4_1W.tif,133.7699494949495,15,255,135610624,C4,AtezolizumabNG,625.0,03h42m06s,3,42,6,3rd_row
240305134144P2_03h42m06s_C5_1W.tif,136.9627653488005,16,255,138847373,C5,AtezolizumabWT,625.0,03h42m06s,3,42,6,3rd_row
240305134144P2_03h42m06s_C6_1W.tif,135.4611663510101,12,255,137325112,C6,AtezolizumabFut8,625.0,03h42m06s,3,42,6,3rd_row
240305134144P2_03h42m06s_C7_1W.tif,134.06799242424242,15,255,135912768,C7,AtezolizumabNG,625.0,03h42m06s,3,42,6,3rd_row
240305134144P2_03h42m06s_C8_1W.tif,133.9202730429293,16,255,135763016,C8,AtezolizumabWT,625.0,03h42m06s,3,42,6,3rd_row
240305134144P2_03h42m06s_C9_1W.tif,137.56109434185606,17,255,139453935,C9,AtezolizumabFut8,625.0,03h42m06s,3,42,6,3rd_row
240305134144P2_03h42m06s_D10_1W.tif,129.31673473011364,16,255,131096133,D10,AtezolizumabNG,156.0,03h42m06s,3,42,6,3rd_row
240305134144P2_03h42m06s_D11_1W.tif,133.5643288352273,17,255,135402174,D11,AtezolizumabWT,156.0,03h42m06s,3,42,6,2nd_row
240305134144P2_03h42m06s_D12_1W.tif,137.4307982165404,18,255,139321846,D12,AtezolizumabFut8,156.0,03h42m06s,3,42,6,outer_well
240305134144P2_03h42m06s_D1_1W.tif,137.4396296953914,13,255,139330799,D1,DU145_w_NKcells,0.0,03h42m06s,3,42,6,outer_well
240305134144P2_03h42m06s_D2_1W.tif,137.5027314157197,14,255,139394769,D2,DU145_w_NKcells,0.0,03h42m06s,3,42,6,2nd_row
240305134144P2_03h42m06s_D3_1W.tif,132.3339232165404,16,255,134154838,D3,DU145_w_NKcells,0.0,03h42m06s,3,42,6,3rd_row
240305134144P2_03h42m06s_D4_1W.tif,137.39514086174242,13,255,139285698,D4,AtezolizumabNG,156.0,03h42m06s,3,42,6,center
240305134144P2_03h42m06s_D5_1W.tif,119.62784781407828,7,255,121273927,D5,AtezolizumabWT,156.0,03h42m06s,3,42,6,center
240305134144P2_03h42m06s_D6_1W.tif,135.2745758364899,18,255,137135954,D6,AtezolizumabFut8,156.0,03h42m06s,3,42,6,center
240305134144P2_03h42m06s_D7_1W.tif,133.75843000315658,20,255,135598946,D7,AtezolizumabNG,156.0,03h42m06s,3,42,6,center
240305134144P2_03h42m06s_D8_1W.tif,129.6966431897096,16,255,131481269,D8,AtezolizumabWT,156.0,03h42m06s,3,42,6,center
240305134144P2_03h42m06s_D9_1W.tif,131.25913529829546,18,255,133065261,D9,AtezolizumabFut8,156.0,03h42m06s,3,42,6,center
240305134144P2_03h42m06s_E10_1W.tif,134.30933850220958,16,255,136157435,E10,AtezolizumabNG,39.06,03h42m06s,3,42,6,3rd_row
240305134144P2_03h42m06s_E11_1W.tif,135.47296401515152,18,255,137337072,E11,AtezolizumabWT,39.06,03h42m06s,3,42,6,2nd_row
240305134144P2_03h42m06s_E12_1W.tif,135.79403211805555,17,255,137662558,E12,AtezolizumabFut8,39.06,03h42m06s,3,42,6,outer_well
240305134144P2_03h42m06s_E1_1W.tif,132.7451684816919,16,255,134571742,E1,DU145,0.0,03h42m06s,3,42,6,outer_well
240305134144P2_03h42m06s_E2_1W.tif,130.10660018150253,15,255,131896867,E2,DU145,0.0,03h42m06s,3,42,6,2nd_row
240305134144P2_03h42m06s_E3_1W.tif,130.8343631628788,15,255,132634644,E3,DU145,0.0,03h42m06s,3,42,6,3rd_row
240305134144P2_03h42m06s_E4_1W.tif,131.60061750315657,17,255,133411442,E4,AtezolizumabNG,39.06,03h42m06s,3,42,6,center
240305134144P2_03h42m06s_E5_1W.tif,134.28136146622475,18,255,136129073,E5,AtezolizumabWT,39.06,03h42m06s,3,42,6,center
240305134144P2_03h42m06s_E6_1W.tif,135.10766552241162,17,255,136966747,E6,AtezolizumabFut8,39.06,03h42m06s,3,42,6,center
240305134144P2_03h42m06s_E7_1W.tif,135.16287089646465,18,255,137022712,E7,AtezolizumabNG,39.06,03h42m06s,3,42,6,center
240305134144P2_03h42m06s_E8_1W.tif,138.37101187657828,19,255,140274997,E8,AtezolizumabWT,39.06,03h42m06s,3,42,6,center
240305134144P2_03h42m06s_E9_1W.tif,136.17899700126262,17,255,138052820,E9,AtezolizumabFut8,39.06,03h42m06s,3,42,6,center
240305134144P2_03h42m06s_F10_1W.tif,131.32500394570707,14,255,133132036,F10,AtezolizumabNG,9.77,03h42m06s,3,42,6,3rd_row
240305134144P2_03h42m06s_F11_1W.tif,135.60361229482322,11,255,137469518,F11,AtezolizumabWT,9.77,03h42m06s,3,42,6,2nd_row
240305134144P2_03h42m06s_F12_1W.tif,133.29627919823233,21,255,135130436,F12,AtezolizumabFut8,9.77,03h42m06s,3,42,6,outer_well
240305134144P2_03h42m06s_F1_1W.tif,137.84570115214646,17,255,139742458,F1,DU145,0.0,03h42m06s,3,42,6,outer_well
240305134144P2_03h42m06s_F2_1W.tif,135.60204486268938,15,255,137467929,F2,DU145,0.0,03h42m06s,3,42,6,2nd_row
240305134144P2_03h42m06s_F3_1W.tif,129.26631648516414,17,255,131045021,F3,DU145,0.0,03h42m06s,3,42,6,3rd_row
240305134144P2_03h42m06s_F4_1W.tif,133.21983408301767,12,255,135052939,F4,AtezolizumabNG,9.77,03h42m06s,3,42,6,3rd_row
240305134144P2_03h42m06s_F5_1W.tif,130.45347222222222,20,255,132248512,F5,AtezolizumabWT,9.77,03h42m06s,3,42,6,3rd_row
240305134144P2_03h42m06s_F6_1W.tif,134.43453184185606,20,255,136284351,F6,AtezolizumabFut8,9.77,03h42m06s,3,42,6,3rd_row
240305134144P2_03h42m06s_F7_1W.tif,134.0066435842803,18,255,135850575,F7,AtezolizumabNG,9.77,03h42m06s,3,42,6,3rd_row
240305134144P2_03h42m06s_F8_1W.tif,135.59765427714646,17,255,137463478,F8,AtezolizumabWT,9.77,03h42m06s,3,42,6,3rd_row
240305134144P2_03h42m06s_F9_1W.tif,135.7929470486111,18,255,137661458,F9,AtezolizumabFut8,9.77,03h42m06s,3,42,6,3rd_row
240305134144P2_03h42m06s_G10_1W.tif,138.97115885416667,20,255,140883402,G10,AtezolizumabNG,2.44,03h42m06s,3,42,6,2nd_row
240305134144P2_03h42m06s_G11_1W.tif,141.3368992660985,22,255,143281695,G11,AtezolizumabWT,2.44,03h42m06s,3,42,6,2nd_row
240305134144P2_03h42m06s_G12_1W.tif,136.24888435132576,20,255,138123669,G12,AtezolizumabFut8,2.44,03h42m06s,3,42,6,outer_well
240305134144P2_03h42m06s_G1_1W.tif,137.47787247474747,15,255,139369568,G1,DU145,0.0,03h42m06s,3,42,6,outer_well
240305134144P2_03h42m06s_G2_1W.tif,135.35080393781567,16,255,137213231,G2,DU145,0.0,03h42m06s,3,42,6,2nd_row
240305134144P2_03h42m06s_G3_1W.tif,134.79177616003787,18,255,136646511,G3,DU145,0.0,03h42m06s,3,42,6,2nd_row
240305134144P2_03h42m06s_G4_1W.tif,136.23474293718434,19,255,138109333,G4,AtezolizumabNG,2.44,03h42m06s,3,42,6,2nd_row
240305134144P2_03h42m06s_G5_1W.tif,134.41661142676767,20,255,136266184,G5,AtezolizumabWT,2.44,03h42m06s,3,42,6,2nd_row
240305134144P2_03h42m06s_G6_1W.tif,139.4784426294192,17,255,141397666,G6,AtezolizumabFut8,2.44,03h42m06s,3,42,6,2nd_row
240305134144P2_03h42m06s_G7_1W.tif,138.7450688525884,18,255,140654201,G7,AtezolizumabNG,2.44,03h42m06s,3,42,6,2nd_row
240305134144P2_03h42m06s_G8_1W.tif,134.76766098484848,15,255,136622064,G8,AtezolizumabWT,2.44,03h42m06s,3,42,6,2nd_row
240305134144P2_03h42m06s_G9_1W.tif,134.48646425189395,17,255,136336998,G9,AtezolizumabFut8,2.44,03h42m06s,3,42,6,2nd_row
240305134144P2_03h42m06s_H10_1W.tif,139.6742463699495,21,255,141596164,H10,AtezolizumabNG,0.61,03h42m06s,3,42,6,outer_well
240305134144P2_03h42m06s_H11_1W.tif,143.1578026357323,21,255,145127654,H11,AtezolizumabWT,0.61,03h42m06s,3,42,6,outer_well
240305134144P2_03h42m06s_H12_1W.tif,139.73205985637625,23,255,141654773,H12,AtezolizumabFut8,0.61,03h42m06s,3,42,6,corner
240305134144P2_03h42m06s_H1_1W.tif,140.90186040088383,22,255,142840670,H1,DU145_w_NKcells,0.0,03h42m06s,3,42,6,corner
240305134144P2_03h42m06s_H2_1W.tif,143.05474471275252,17,255,145023178,H2,DU145_w_NKcells,0.0,03h42m06s,3,42,6,outer_well
240305134144P2_03h42m06s_H3_1W.tif,141.70455729166667,19,255,143654412,H3,DU145_w_NKcells,0.0,03h42m06s,3,42,6,outer_well
240305134144P2_03h42m06s_H4_1W.tif,138.27528014520203,17,255,140177948,H4,AtezolizumabNG,0.61,03h42m06s,3,42,6,outer_well
240305134144P2_03h42m06s_H5_1W.tif,138.37132753314393,14,255,140275317,H5,AtezolizumabWT,0.61,03h42m06s,3,42,6,outer_well
240305134144P2_03h42m06s_H6_1W.tif,140.8275124289773,20,255,142765299,H6,AtezolizumabFut8,0.61,03h42m06s,3,42,6,outer_well
240305134144P2_03h42m06s_H7_1W.tif,138.94901554608586,18,255,140860954,H7,AtezolizumabNG,0.61,03h42m06s,3,42,6,outer_well
240305134144P2_03h42m06s_H8_1W.tif,139.05953282828284,16,255,140972992,H8,AtezolizumabWT,0.61,03h42m06s,3,42,6,outer_well
240305134144P2_03h42m06s_H9_1W.tif,139.240374447601,20,255,141156322,H9,AtezolizumabFut8,0.61,03h42m06s,3,42,6,outer_well
240305134144P2_04h42m08s_A10_1W.tif,137.02722439236112,14,255,138912719,A10,AtezolizumabNG,10000.0,04h42m08s,4,42,8,outer_well
240305134144P2_04h42m08s_A11_1W.tif,142.76319345801767,22,255,144727615,A11,AtezolizumabWT,10000.0,04h42m08s,4,42,8,outer_well
240305134144P2_04h42m08s_A12_1W.tif,146.02757654671717,17,255,148036916,A12,AtezolizumabFut8,10000.0,04h42m08s,4,42,8,corner
240305134144P2_04h42m08s_A1_1W.tif,151.10698390151515,89,232,153186216,A1,media,0.0,04h42m08s,4,42,8,corner
240305134144P2_04h42m08s_A2_1W.tif,143.16902817234848,33,185,145139034,A2,media,0.0,04h42m08s,4,42,8,outer_well
240305134144P2_04h42m08s_A3_1W.tif,141.06134390782827,47,223,143002348,A3,media,0.0,04h42m08s,4,42,8,outer_well
240305134144P2_04h42m08s_A4_1W.tif,145.799469302399,19,255,147805670,A4,AtezolizumabNG,10000.0,04h42m08s,4,42,8,outer_well
240305134144P2_04h42m08s_A5_1W.tif,143.86860992739898,17,255,145848242,A5,AtezolizumabWT,10000.0,04h42m08s,4,42,8,outer_well
240305134144P2_04h42m08s_A6_1W.tif,144.94848188920454,21,255,146942973,A6,AtezolizumabFut8,10000.0,04h42m08s,4,42,8,outer_well
240305134144P2_04h42m08s_A7_1W.tif,144.0019620028409,13,255,145983429,A7,AtezolizumabNG,10000.0,04h42m08s,4,42,8,outer_well
240305134144P2_04h42m08s_A8_1W.tif,139.89421460700757,21,255,141819159,A8,AtezolizumabWT,10000.0,04h42m08s,4,42,8,outer_well
240305134144P2_04h42m08s_A9_1W.tif,141.04564295296717,17,255,142986431,A9,AtezolizumabFut8,10000.0,04h42m08s,4,42,8,outer_well
240305134144P2_04h42m08s_B10_1W.tif,135.6336124921086,10,255,137499931,B10,AtezolizumabNG,2500.0,04h42m08s,4,42,8,2nd_row
240305134144P2_04h42m08s_B11_1W.tif,138.68809974747475,17,255,140596448,B11,AtezolizumabWT,2500.0,04h42m08s,4,42,8,2nd_row
240305134144P2_04h42m08s_B12_1W.tif,136.4613557449495,19,255,138339064,B12,AtezolizumabFut8,2500.0,04h42m08s,4,42,8,outer_well
240305134144P2_04h42m08s_B1_1W.tif,146.80987610479798,95,255,148829980,B1,media_w_NKcells,0.0,04h42m08s,4,42,8,outer_well
240305134144P2_04h42m08s_B2_1W.tif,147.44122672032827,24,255,149470018,B2,media_w_NKcells,0.0,04h42m08s,4,42,8,2nd_row
240305134144P2_04h42m08s_B3_1W.tif,148.88333826546716,11,213,150931973,B3,media_w_NKcells,0.0,04h42m08s,4,42,8,2nd_row
240305134144P2_04h42m08s_B4_1W.tif,146.3841066919192,15,255,148398352,B4,AtezolizumabNG,2500.0,04h42m08s,4,42,8,2nd_row
240305134144P2_04h42m08s_B5_1W.tif,142.94860026041667,13,255,144915573,B5,AtezolizumabWT,2500.0,04h42m08s,4,42,8,2nd_row
240305134144P2_04h42m08s_B6_1W.tif,132.38262803819444,14,255,134204213,B6,AtezolizumabFut8,2500.0,04h42m08s,4,42,8,2nd_row
240305134144P2_04h42m08s_B7_1W.tif,140.2361022332702,19,255,142165751,B7,AtezolizumabNG,2500.0,04h42m08s,4,42,8,2nd_row
240305134144P2_04h42m08s_B8_1W.tif,140.03101720328283,15,255,141957844,B8,AtezolizumabWT,2500.0,04h42m08s,4,42,8,2nd_row
240305134144P2_04h42m08s_B9_1W.tif,141.57628630050505,20,255,143524376,B9,AtezolizumabFut8,2500.0,04h42m08s,4,42,8,2nd_row
240305134144P2_04h42m08s_C10_1W.tif,133.16792337436868,19,255,135000314,C10,AtezolizumabNG,625.0,04h42m08s,4,42,8,3rd_row
240305134144P2_04h42m08s_C11_1W.tif,133.28317747790405,13,255,135117154,C11,AtezolizumabWT,625.0,04h42m08s,4,42,8,2nd_row
240305134144P2_04h42m08s_C12_1W.tif,134.14941504892676,16,255,135995311,C12,AtezolizumabFut8,625.0,04h42m08s,4,42,8,outer_well
240305134144P2_04h42m08s_C1_1W.tif,142.66824988162878,72,228,144631365,C1,media_w_NKcells,0.0,04h42m08s,4,42,8,outer_well
240305134144P2_04h42m08s_C2_1W.tif,145.0128294665404,38,255,147008206,C2,media_w_NKcells,0.0,04h42m08s,4,42,8,2nd_row
240305134144P2_04h42m08s_C3_1W.tif,146.66890092329547,77,255,148687065,C3,media_w_NKcells,0.0,04h42m08s,4,42,8,3rd_row
240305134144P2_04h42m08s_C4_1W.tif,134.0969154434975,15,255,135942089,C4,AtezolizumabNG,625.0,04h42m08s,4,42,8,3rd_row
240305134144P2_04h42m08s_C5_1W.tif,137.23436809501263,14,255,139122713,C5,AtezolizumabWT,625.0,04h42m08s,4,42,8,3rd_row
240305134144P2_04h42m08s_C6_1W.tif,133.46296855271464,17,255,135299419,C6,AtezolizumabFut8,625.0,04h42m08s,4,42,8,3rd_row
240305134144P2_04h42m08s_C7_1W.tif,136.5187677556818,16,255,138397266,C7,AtezolizumabNG,625.0,04h42m08s,4,42,8,3rd_row
240305134144P2_04h42m08s_C8_1W.tif,134.16564867424242,15,255,136011768,C8,AtezolizumabWT,625.0,04h42m08s,4,42,8,3rd_row
240305134144P2_04h42m08s_C9_1W.tif,135.40180220170456,17,255,137264931,C9,AtezolizumabFut8,625.0,04h42m08s,4,42,8,3rd_row
240305134144P2_04h42m08s_D10_1W.tif,129.67072975852273,18,255,131454999,D10,AtezolizumabNG,156.0,04h42m08s,4,42,8,3rd_row
240305134144P2_04h42m08s_D11_1W.tif,133.81912977430557,13,255,135660481,D11,AtezolizumabWT,156.0,04h42m08s,4,42,8,2nd_row
240305134144P2_04h42m08s_D12_1W.tif,134.8061740451389,18,255,136661107,D12,AtezolizumabFut8,156.0,04h42m08s,4,42,8,outer_well
240305134144P2_04h42m08s_D1_1W.tif,137.49112413194445,9,255,139383002,D1,DU145_w_NKcells,0.0,04h42m08s,4,42,8,outer_well
240305134144P2_04h42m08s_D2_1W.tif,132.41940104166667,16,255,134241492,D2,DU145_w_NKcells,0.0,04h42m08s,4,42,8,2nd_row
240305134144P2_04h42m08s_D3_1W.tif,132.85103278882576,16,255,134679063,D3,DU145_w_NKcells,0.0,04h42m08s,4,42,8,3rd_row
240305134144P2_04h42m08s_D4_1W.tif,140.53889875315656,16,255,142472714,D4,AtezolizumabNG,156.0,04h42m08s,4,42,8,center
240305134144P2_04h42m08s_D5_1W.tif,119.7931522253788,7,255,121441506,D5,AtezolizumabWT,156.0,04h42m08s,4,42,8,center
240305134144P2_04h42m08s_D6_1W.tif,132.69708017676768,16,255,134522992,D6,AtezolizumabFut8,156.0,04h42m08s,4,42,8,center
240305134144P2_04h42m08s_D7_1W.tif,136.53116714015152,18,255,138409836,D7,AtezolizumabNG,156.0,04h42m08s,4,42,8,center
240305134144P2_04h42m08s_D8_1W.tif,132.35868450126262,17,255,134179940,D8,AtezolizumabWT,156.0,04h42m08s,4,42,8,center
240305134144P2_04h42m08s_D9_1W.tif,134.0380642361111,14,255,135882428,D9,AtezolizumabFut8,156.0,04h42m08s,4,42,8,center
240305134144P2_04h42m08s_E10_1W.tif,132.24766414141413,17,255,134067392,E10,AtezolizumabNG,39.06,04h42m08s,4,42,8,3rd_row
240305134144P2_04h42m08s_E11_1W.tif,133.10816564078283,16,255,134939734,E11,AtezolizumabWT,39.06,04h42m08s,4,42,8,2nd_row
240305134144P2_04h42m08s_E12_1W.tif,133.47752821180555,17,255,135314179,E12,AtezolizumabFut8,39.06,04h42m08s,4,42,8,outer_well
240305134144P2_04h42m08s_E1_1W.tif,135.5605103772096,15,255,137425823,E1,DU145,0.0,04h42m08s,4,42,8,outer_well
240305134144P2_04h42m08s_E2_1W.tif,130.2108339251894,12,255,132002535,E2,DU145,0.0,04h42m08s,4,42,8,2nd_row
240305134144P2_04h42m08s_E3_1W.tif,131.03477548926767,19,255,132837814,E3,DU145,0.0,04h42m08s,4,42,8,3rd_row
240305134144P2_04h42m08s_E4_1W.tif,134.55764875315657,16,255,136409162,E4,AtezolizumabNG,39.06,04h42m08s,4,42,8,center
240305134144P2_04h42m08s_E5_1W.tif,132.08426945233586,18,255,133901749,E5,AtezolizumabWT,39.06,04h42m08s,4,42,8,center
240305134144P2_04h42m08s_E6_1W.tif,133.15846058238637,19,255,134990721,E6,AtezolizumabFut8,39.06,04h42m08s,4,42,8,center
240305134144P2_04h42m08s_E7_1W.tif,135.51377051767676,16,255,137378440,E7,AtezolizumabNG,39.06,04h42m08s,4,42,8,center
240305134144P2_04h42m08s_E8_1W.tif,138.83176392834596,19,255,140742089,E8,AtezolizumabWT,39.06,04h42m08s,4,42,8,center
240305134144P2_04h42m08s_E9_1W.tif,133.9887458570076,17,255,135832431,E9,AtezolizumabFut8,39.06,04h42m08s,4,42,8,center
240305134144P2_04h42m08s_F10_1W.tif,131.59338107638888,15,255,133404106,F10,AtezolizumabNG,9.77,04h42m08s,4,42,8,3rd_row
240305134144P2_04h42m08s_F11_1W.tif,138.44977016256314,16,255,140354839,F11,AtezolizumabWT,9.77,04h42m08s,4,42,8,2nd_row
240305134144P2_04h42m08s_F12_1W.tif,133.41513573232322,20,255,135250928,F12,AtezolizumabFut8,9.77,04h42m08s,4,42,8,outer_well
240305134144P2_04h42m08s_F1_1W.tif,135.130719302399,14,255,136990118,F1,DU145,0.0,04h42m08s,4,42,8,outer_well
240305134144P2_04h42m08s_F2_1W.tif,133.24170908301767,17,255,135075115,F2,DU145,0.0,04h42m08s,4,42,8,2nd_row
240305134144P2_04h42m08s_F3_1W.tif,129.5212861032197,13,255,131303499,F3,DU145,0.0,04h42m08s,4,42,8,3rd_row
240305134144P2_04h42m08s_F4_1W.tif,133.4468651357323,16,255,135283094,F4,AtezolizumabNG,9.77,04h42m08s,4,42,8,3rd_row
240305134144P2_04h42m08s_F5_1W.tif,130.43048354640152,17,255,132225207,F5,AtezolizumabWT,9.77,04h42m08s,4,42,8,3rd_row
240305134144P2_04h42m08s_F6_1W.tif,132.10100220959595,19,255,133918712,F6,AtezolizumabFut8,9.77,04h42m08s,4,42,8,3rd_row
240305134144P2_04h42m08s_F7_1W.tif,134.4366398358586,14,255,136286488,F7,AtezolizumabNG,9.77,04h42m08s,4,42,8,3rd_row
240305134144P2_04h42m08s_F8_1W.tif,135.9220367739899,17,255,137792324,F8,AtezolizumabWT,9.77,04h42m08s,4,42,8,3rd_row
240305134144P2_04h42m08s_F9_1W.tif,133.20810546875,18,255,135041049,F9,AtezolizumabFut8,9.77,04h42m08s,4,42,8,3rd_row
240305134144P2_04h42m08s_G10_1W.tif,139.36946022727273,15,255,141287184,G10,AtezolizumabNG,2.44,04h42m08s,4,42,8,2nd_row
240305134144P2_04h42m08s_G11_1W.tif,141.59280303030303,23,255,143541120,G11,AtezolizumabWT,2.44,04h42m08s,4,42,8,2nd_row
240305134144P2_04h42m08s_G12_1W.tif,138.76184599905304,19,255,140671209,G12,AtezolizumabFut8,2.44,04h42m08s,4,42,8,outer_well
240305134144P2_04h42m08s_G1_1W.tif,139.89529967645203,12,255,141820259,G1,DU145,0.0,04h42m08s,4,42,8,outer_well
240305134144P2_04h42m08s_G2_1W.tif,135.50551511205808,18,255,137370071,G2,DU145,0.0,04h42m08s,4,42,8,2nd_row
240305134144P2_04h42m08s_G3_1W.tif,135.28676511205808,19,255,137148311,G3,DU145,0.0,04h42m08s,4,42,8,2nd_row
240305134144P2_04h42m08s_G4_1W.tif,134.07690479008838,19,255,135921803,G4,AtezolizumabNG,2.44,04h42m08s,4,42,8,2nd_row
240305134144P2_04h42m08s_G5_1W.tif,134.61809008049244,18,255,136470435,G5,AtezolizumabWT,2.44,04h42m08s,4,42,8,2nd_row
240305134144P2_04h42m08s_G6_1W.tif,139.9030668008207,18,255,141828133,G6,AtezolizumabFut8,2.44,04h42m08s,4,42,8,2nd_row
240305134144P2_04h42m08s_G7_1W.tif,139.10022687815658,18,255,141014246,G7,AtezolizumabNG,2.44,04h42m08s,4,42,8,2nd_row
240305134144P2_04h42m08s_G8_1W.tif,132.7301540798611,21,255,134556521,G8,AtezolizumabWT,2.44,04h42m08s,4,42,8,2nd_row
240305134144P2_04h42m08s_G9_1W.tif,137.21170592645203,16,255,139099739,G9,AtezolizumabFut8,2.44,04h42m08s,4,42,8,2nd_row
240305134144P2_04h42m08s_H10_1W.tif,140.06381096117423,25,255,141991089,H10,AtezolizumabNG,0.61,04h42m08s,4,42,8,outer_well
240305134144P2_04h42m08s_H11_1W.tif,143.28403764204546,17,255,145255626,H11,AtezolizumabWT,0.61,04h42m08s,4,42,8,outer_well
